"subject","block","leftpoints","rightpoints","responselocation","rsi","rt","blocktime","transcode","stimrep","current_pv","other_pv","difference","subject_error","rt_mean","rt_sd"
12,5,8,3,"left",200,988,109.761,1,0,3,8,5,0.0139335476956056,517.736526946108,391.216953977011
12,5,8,3,"left",1100,405,109.761,0,1,8,3,-5,0.0139335476956056,517.736526946108,391.216953977011
12,5,1,7,"right",1100,479,109.761,1,0,1,7,6,0.0139335476956056,517.736526946108,391.216953977011
12,5,8,8,"right",1100,406,109.761,0,1,8,8,0,0.0139335476956056,517.736526946108,391.216953977011
12,5,6,8,"right",200,592,109.761,0,0,8,6,-2,0.0139335476956056,517.736526946108,391.216953977011
12,5,7,4,"left",200,898,109.761,1,1,4,7,3,0.0139335476956056,517.736526946108,391.216953977011
12,5,3,8,"right",200,1814,109.761,1,0,3,8,5,0.0139335476956056,517.736526946108,391.216953977011
12,5,2,9,"right",1100,471,109.761,0,0,9,2,-7,0.0139335476956056,517.736526946108,391.216953977011
12,5,9,8,"left",1100,590,109.761,1,0,8,9,1,0.0139335476956056,517.736526946108,391.216953977011
12,5,10,10,"left",1100,344,109.761,0,1,10,10,0,0.0139335476956056,517.736526946108,391.216953977011
12,5,9,10,"right",200,644,109.761,1,0,9,10,1,0.0139335476956056,517.736526946108,391.216953977011
12,5,4,10,"right",200,884,109.761,0,0,10,4,-6,0.0139335476956056,517.736526946108,391.216953977011
12,5,2,6,"right",1100,522,109.761,0,0,6,2,-4,0.0139335476956056,517.736526946108,391.216953977011
12,5,10,2,"left",200,871,109.761,1,0,2,10,8,0.0139335476956056,517.736526946108,391.216953977011
12,5,2,7,"right",200,1549,109.761,1,0,2,7,5,0.0139335476956056,517.736526946108,391.216953977011
12,5,4,10,"right",1100,680,109.761,0,0,10,4,-6,0.0139335476956056,517.736526946108,391.216953977011
12,5,1,4,"right",200,559,109.761,0,0,4,1,-3,0.0139335476956056,517.736526946108,391.216953977011
12,5,4,2,"left",1100,490,109.761,1,0,2,4,2,0.0139335476956056,517.736526946108,391.216953977011
12,5,8,10,"right",1100,961,109.761,1,0,8,10,2,0.0139335476956056,517.736526946108,391.216953977011
12,5,7,9,"right",200,804,109.761,0,0,9,7,-2,0.0139335476956056,517.736526946108,391.216953977011
12,5,8,4,"left",1100,477,109.761,1,0,4,8,4,0.0139335476956056,517.736526946108,391.216953977011
12,5,8,3,"left",1100,364,109.761,0,0,8,3,-5,0.0139335476956056,517.736526946108,391.216953977011
12,5,4,8,"right",200,839,109.761,1,0,4,8,4,0.0139335476956056,517.736526946108,391.216953977011
12,5,6,10,"right",200,935,109.761,0,1,10,6,-4,0.0139335476956056,517.736526946108,391.216953977011
12,5,6,6,"right",200,867,109.761,0,0,6,6,0,0.0139335476956056,517.736526946108,391.216953977011
12,5,9,9,"right",200,865,109.761,0,1,9,9,0,0.0139335476956056,517.736526946108,391.216953977011
12,5,8,7,"right",200,569,109.761,0,0,7,8,1,0.0139335476956056,517.736526946108,391.216953977011
12,5,7,8,"right",1100,435,109.761,0,1,8,7,-1,0.0139335476956056,517.736526946108,391.216953977011
12,5,3,7,"right",1100,355,109.761,0,1,7,3,-4,0.0139335476956056,517.736526946108,391.216953977011
12,5,5,7,"right",200,566,109.761,0,0,7,5,-2,0.0139335476956056,517.736526946108,391.216953977011
12,5,7,5,"left",200,1425,109.761,1,0,5,7,2,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,1,"left",200,351,95.354,0,0,8,1,-7,0.0139335476956056,517.736526946108,391.216953977011
12,6,6,1,"left",1100,330,95.354,0,0,6,1,-5,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,9,"left",1100,311,95.354,0,0,2,9,7,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,7,"left",1100,365,95.354,0,1,8,7,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,3,"left",200,352,95.354,0,0,9,3,-6,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,1,"left",200,340,95.354,0,0,9,1,-8,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,9,"left",200,304,95.354,0,0,4,9,5,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,2,"left",1100,366,95.354,0,0,3,2,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,7,"left",200,425,95.354,0,0,8,7,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,9,"left",1100,330,95.354,0,1,1,9,8,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,10,"left",1100,351,95.354,0,0,1,10,9,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,2,"left",1100,362,95.354,0,0,10,2,-8,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,3,"left",200,566,95.354,0,0,9,3,-6,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,2,"left",1100,313,95.354,0,1,3,2,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,8,"left",1100,398,95.354,0,0,4,8,4,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,6,"left",1100,489,95.354,0,1,7,6,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,5,"left",1100,559,95.354,0,1,4,5,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,3,"left",1100,410,95.354,0,1,7,3,-4,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,4,"left",200,372,95.354,0,0,4,4,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,9,"left",1100,374,95.354,0,1,4,9,5,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,6,"left",200,313,95.354,0,0,2,6,4,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,6,"left",1100,423,95.354,0,1,8,6,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,8,"left",200,335,95.354,0,1,4,8,4,0.0139335476956056,517.736526946108,391.216953977011
12,6,6,2,"left",1100,316,95.354,0,1,6,2,-4,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,8,"left",200,337,95.354,0,1,8,8,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,9,"left",200,365,95.354,0,0,3,9,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,2,"left",1100,320,95.354,0,1,9,2,-7,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,1,"left",1100,309,95.354,0,1,8,1,-7,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,1,"left",200,395,95.354,0,1,2,1,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,5,1,"left",1100,333,95.354,0,0,5,1,-4,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,3,"left",1100,466,95.354,0,0,9,3,-6,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,3,"left",200,2992,95.354,0,0,4,3,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,5,"left",200,384,95.354,0,0,4,5,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,9,"left",200,306,95.354,0,0,3,9,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,1,"left",1100,408,95.354,0,0,1,1,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,7,"left",200,362,95.354,0,1,7,7,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,3,"left",200,285,95.354,0,0,2,3,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,9,"left",1100,404,95.354,0,1,10,9,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,9,"left",1100,269,95.354,0,0,8,9,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,3,"left",200,356,95.354,0,0,9,3,-6,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,10,"left",1100,312,95.354,0,1,3,10,7,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,9,"left",1100,278,95.354,0,1,3,9,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,10,"left",200,277,95.354,0,1,10,10,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,5,"left",200,316,95.354,0,1,1,5,4,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,3,"left",200,281,95.354,0,0,1,3,2,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,2,"left",1100,271,95.354,0,0,4,2,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,6,"left",200,342,95.354,0,0,7,6,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,5,"left",1100,363,95.354,0,0,7,5,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,4,"left",200,526,95.354,0,0,4,4,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,5,8,"left",1100,419,95.354,0,0,5,8,3,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,6,"left",1100,436,95.354,0,1,7,6,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,8,"left",200,548,95.354,0,0,3,8,5,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,5,"left",1100,360,95.354,0,1,1,5,4,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,4,"left",1100,435,95.354,0,0,8,4,-4,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,10,"left",1100,380,95.354,0,1,1,10,9,0.0139335476956056,517.736526946108,391.216953977011
12,6,6,9,"left",1100,351,95.354,0,0,6,9,3,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,6,"left",1100,258,95.354,0,1,8,6,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,5,6,"left",200,322,95.354,0,0,5,6,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,5,8,"left",200,327,95.354,0,0,5,8,3,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,8,"left",200,420,95.354,0,1,7,8,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,1,7,"left",200,333,95.354,0,0,1,7,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,8,5,"left",1100,569,95.354,0,0,8,5,-3,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,2,"left",200,396,95.354,0,1,10,2,-8,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,8,"left",200,430,95.354,0,0,10,8,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,1,"left",1100,343,95.354,0,0,10,1,-9,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,10,"left",200,684,95.354,0,0,2,10,8,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,10,"left",1100,306,95.354,0,0,10,10,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,1,"left",1100,319,95.354,0,1,10,1,-9,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,8,"left",1100,316,95.354,0,0,2,8,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,9,"left",200,281,95.354,0,0,3,9,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,8,"left",200,344,95.354,0,0,3,8,5,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,5,"left",200,437,95.354,0,0,4,5,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,1,"left",200,300,95.354,0,1,2,1,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,8,"left",200,314,95.354,0,0,10,8,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,1,"left",200,327,95.354,0,0,7,1,-6,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,10,"left",1100,356,95.354,0,1,2,10,8,0.0139335476956056,517.736526946108,391.216953977011
12,6,3,1,"left",200,328,95.354,0,1,3,1,-2,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,9,"left",200,325,95.354,0,1,9,9,0,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,10,"left",1100,306,95.354,0,0,4,10,6,0.0139335476956056,517.736526946108,391.216953977011
12,6,5,4,"left",200,376,95.354,0,0,5,4,-1,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,10,"left",1100,331,95.354,0,0,9,10,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,5,10,"left",200,368,95.354,0,0,5,10,5,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,5,"left",200,299,95.354,0,0,4,5,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,10,2,"left",1100,345,95.354,0,0,10,2,-8,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,1,"left",1100,405,95.354,0,0,7,1,-6,0.0139335476956056,517.736526946108,391.216953977011
12,6,4,1,"left",200,343,95.354,0,1,4,1,-3,0.0139335476956056,517.736526946108,391.216953977011
12,6,7,10,"left",200,371,95.354,0,0,7,10,3,0.0139335476956056,517.736526946108,391.216953977011
12,6,2,6,"left",1100,326,95.354,0,0,2,6,4,0.0139335476956056,517.736526946108,391.216953977011
12,6,9,10,"left",1100,307,95.354,0,0,9,10,1,0.0139335476956056,517.736526946108,391.216953977011
12,6,6,6,"left",200,313,95.354,0,1,6,6,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,1,"left",1100,387,98.613,0,0,3,1,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,10,8,"left",1100,342,98.613,0,0,10,8,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,5,"left",200,370,98.613,0,0,9,5,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,3,"left",1100,333,98.613,0,0,9,3,-6,0.0139335476956056,517.736526946108,391.216953977011
12,7,4,7,"left",200,337,98.613,0,0,4,7,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,4,9,"left",200,326,98.613,0,0,4,9,5,0.0139335476956056,517.736526946108,391.216953977011
12,7,10,3,"left",200,323,98.613,0,0,10,3,-7,0.0139335476956056,517.736526946108,391.216953977011
12,7,10,8,"left",1100,408,98.613,0,0,10,8,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,6,"left",1100,353,98.613,0,0,8,6,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,2,"left",200,525,98.613,0,0,2,2,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,6,"left",200,465,98.613,0,0,1,6,5,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,6,"left",200,424,98.613,0,1,2,6,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,1,"left",1100,329,98.613,0,0,3,1,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,7,"left",200,446,98.613,0,0,9,7,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,7,"left",1100,254,98.613,0,1,6,7,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,7,"left",200,374,98.613,0,0,6,7,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,7,"left",200,345,98.613,0,0,3,7,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,8,"left",1100,389,98.613,0,0,3,8,5,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,4,"left",200,375,98.613,0,0,8,4,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,7,3,"left",200,298,98.613,0,0,7,3,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,5,"left",200,376,98.613,0,0,6,5,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,4,"left",200,347,98.613,0,0,2,4,2,0.0139335476956056,517.736526946108,391.216953977011
12,7,7,3,"left",200,399,98.613,0,0,7,3,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,5,8,"left",200,321,98.613,0,0,5,8,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,3,"left",1100,318,98.613,0,1,8,3,-5,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,8,"left",1100,467,98.613,0,0,2,8,6,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,4,"left",1100,402,98.613,0,1,1,4,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,2,"left",1100,347,98.613,0,1,1,2,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,4,"left",1100,368,98.613,0,0,2,4,2,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,2,"left",200,339,98.613,0,1,3,2,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,5,"left",1100,463,98.613,0,0,9,5,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,6,"left",200,391,98.613,0,0,6,6,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,2,"left",200,313,98.613,0,1,1,2,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,10,3,"left",1100,258,98.613,0,1,10,3,-7,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,2,"left",200,385,98.613,0,1,6,2,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,2,"left",1100,291,98.613,0,0,1,2,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,8,"left",1100,337,98.613,0,0,9,8,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,7,5,"left",1100,494,98.613,0,0,7,5,-2,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,2,"left",200,300,98.613,0,0,1,2,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,9,"left",1100,402,98.613,0,1,9,9,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,10,9,"left",200,651,98.613,0,1,10,9,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,4,"left",200,803,98.613,0,0,1,4,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,8,"left",200,436,98.613,0,0,6,8,2,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,10,"left",200,268,98.613,0,0,6,10,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,1,"left",200,611,98.613,0,0,2,1,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,4,"left",200,733,98.613,0,0,3,4,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,2,"left",1100,312,98.613,0,0,1,2,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,9,"left",200,502,98.613,0,0,2,9,7,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,4,"left",1100,388,98.613,0,1,9,4,-5,0.0139335476956056,517.736526946108,391.216953977011
12,7,5,4,"left",200,342,98.613,0,1,5,4,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,3,"left",200,306,98.613,0,1,9,3,-6,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,4,"left",1100,392,98.613,0,1,9,4,-5,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,10,"left",1100,402,98.613,0,0,2,10,8,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,1,"left",200,396,98.613,0,0,8,1,-7,0.0139335476956056,517.736526946108,391.216953977011
12,7,10,4,"left",200,374,98.613,0,0,10,4,-6,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,6,"left",1100,385,98.613,0,0,1,6,5,0.0139335476956056,517.736526946108,391.216953977011
12,7,7,2,"left",1100,348,98.613,0,0,7,2,-5,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,8,"left",1100,352,98.613,0,0,9,8,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,7,6,"left",200,364,98.613,0,1,7,6,-1,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,1,"left",200,391,98.613,0,0,8,1,-7,0.0139335476956056,517.736526946108,391.216953977011
12,7,4,4,"left",200,401,98.613,0,1,4,4,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,4,"left",200,394,98.613,0,0,1,4,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,9,"left",1100,348,98.613,0,0,1,9,8,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,7,"left",200,352,98.613,0,0,3,7,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,7,"left",1100,324,98.613,0,1,2,7,5,0.0139335476956056,517.736526946108,391.216953977011
12,7,4,1,"left",200,385,98.613,0,0,4,1,-3,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,8,"left",200,387,98.613,0,0,1,8,7,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,9,"left",1100,285,98.613,0,0,1,9,8,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,6,"left",1100,276,98.613,0,0,2,6,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,6,"left",1100,371,98.613,0,0,2,6,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,6,"left",200,542,98.613,0,0,3,6,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,9,"left",1100,522,98.613,0,0,9,9,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,9,2,"left",200,359,98.613,0,1,9,2,-7,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,3,"left",200,274,98.613,0,1,3,3,0,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,4,"left",1100,393,98.613,0,0,3,4,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,9,"left",1100,380,98.613,0,1,8,9,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,10,"left",200,479,98.613,0,0,1,10,9,0.0139335476956056,517.736526946108,391.216953977011
12,7,2,8,"left",1100,414,98.613,0,1,2,8,6,0.0139335476956056,517.736526946108,391.216953977011
12,7,5,9,"left",200,367,98.613,0,0,5,9,4,0.0139335476956056,517.736526946108,391.216953977011
12,7,5,7,"left",200,282,98.613,0,0,5,7,2,0.0139335476956056,517.736526946108,391.216953977011
12,7,6,2,"left",1100,265,98.613,0,1,6,2,-4,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,10,"left",1100,296,98.613,0,1,8,10,2,0.0139335476956056,517.736526946108,391.216953977011
12,7,8,9,"left",200,327,98.613,0,0,8,9,1,0.0139335476956056,517.736526946108,391.216953977011
12,7,3,8,"left",200,308,98.613,0,1,3,8,5,0.0139335476956056,517.736526946108,391.216953977011
12,7,4,7,"left",200,329,98.613,0,1,4,7,3,0.0139335476956056,517.736526946108,391.216953977011
12,7,1,2,"left",200,407,98.613,0,0,1,2,1,0.0139335476956056,517.736526946108,391.216953977011
